Bevölkerung nach Alter, Geschlecht und Gemeinden, 2012-2015 | population by age, sex and lau2, 2012-2015;;;;;;;;;
NUTS1;NUTS2;NUTS3;LAU2_CODE;LAU2_NAME;AGE_GROUP;POP_TOTAL;POP_MALE;POP_FEMALE;YEAR
AT1;AT12;AT126;30849;Raasdorf;0_4;38;20;18;2013
AT1;AT12;AT126;30849;Raasdorf;5_9;27;17;10;2013
AT1;AT12;AT126;30849;Raasdorf;10_14;35;23;12;2013
AT1;AT12;AT126;30849;Raasdorf;15_19;42;19;23;2013
AT1;AT12;AT126;30849;Raasdorf;20_24;30;13;17;2013
AT1;AT12;AT126;30849;Raasdorf;25_29;38;18;20;2013
AT1;AT12;AT126;30849;Raasdorf;30_34;43;22;21;2013
AT1;AT12;AT126;30849;Raasdorf;35_39;47;24;23;2013
AT1;AT12;AT126;30849;Raasdorf;40_44;62;29;33;2013
AT1;AT12;AT126;30849;Raasdorf;45_49;59;32;27;2013
AT1;AT12;AT126;30849;Raasdorf;50_54;44;25;19;2013
AT1;AT12;AT126;30849;Raasdorf;55_59;43;15;28;2013
AT1;AT12;AT126;30849;Raasdorf;60_64;37;16;21;2013
AT1;AT12;AT126;30849;Raasdorf;65_69;25;13;12;2013
AT1;AT12;AT126;30849;Raasdorf;70_74;37;19;18;2013
AT1;AT12;AT126;30849;Raasdorf;75_79;19;5;14;2013
AT1;AT12;AT126;30849;Raasdorf;80_84;15;8;7;2013
AT1;AT12;AT126;30849;Raasdorf;85_89;10;4;6;2013
AT1;AT12;AT126;30849;Raasdorf;90_94;6;1;5;2013
AT1;AT12;AT126;30849;Raasdorf;95_;0;0;0;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;0_4;43;15;28;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;5_9;52;28;24;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;10_14;56;29;27;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;15_19;51;23;28;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;20_24;78;39;39;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;25_29;59;28;31;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;30_34;52;28;24;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;35_39;84;47;37;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;40_44;74;41;33;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;45_49;122;55;67;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;50_54;129;70;59;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;55_59;111;56;55;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;60_64;84;52;32;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;65_69;72;35;37;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;70_74;74;36;38;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;75_79;55;20;35;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;80_84;52;19;33;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;85_89;36;10;26;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;90_94;10;1;9;2013
AT1;AT12;AT125;30850;Ringelsdorf-Niederabsdorf;95_;3;2;1;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;0_4;84;40;44;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;5_9;103;50;53;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;10_14;112;55;57;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;15_19;105;60;45;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;20_24;120;74;46;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;25_29;90;46;44;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;30_34;113;55;58;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;35_39;124;66;58;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;40_44;146;66;80;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;45_49;176;91;85;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;50_54;177;87;90;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;55_59;156;81;75;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;60_64;146;75;71;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;65_69;87;43;44;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;70_74;103;54;49;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;75_79;57;21;36;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;80_84;40;19;21;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;85_89;23;5;18;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;90_94;9;3;6;2013
AT1;AT12;AT126;30852;Schönkirchen-Reyersdorf;95_;1;0;1;2013
AT1;AT12;AT126;30854;Spannberg;0_4;40;19;21;2013
AT1;AT12;AT126;30854;Spannberg;5_9;44;20;24;2013
AT1;AT12;AT126;30854;Spannberg;10_14;47;27;20;2013
AT1;AT12;AT126;30854;Spannberg;15_19;35;16;19;2013
AT1;AT12;AT126;30854;Spannberg;20_24;74;40;34;2013
AT1;AT12;AT126;30854;Spannberg;25_29;72;37;35;2013
AT1;AT12;AT126;30854;Spannberg;30_34;50;25;25;2013
AT1;AT12;AT126;30854;Spannberg;35_39;57;30;27;2013
AT1;AT12;AT126;30854;Spannberg;40_44;78;43;35;2013
AT1;AT12;AT126;30854;Spannberg;45_49;61;32;29;2013
AT1;AT12;AT126;30854;Spannberg;50_54;87;46;41;2013
AT1;AT12;AT126;30854;Spannberg;55_59;69;36;33;2013
AT1;AT12;AT126;30854;Spannberg;60_64;49;27;22;2013
AT1;AT12;AT126;30854;Spannberg;65_69;35;14;21;2013
AT1;AT12;AT126;30854;Spannberg;70_74;43;19;24;2013
AT1;AT12;AT126;30854;Spannberg;75_79;36;15;21;2013
AT1;AT12;AT126;30854;Spannberg;80_84;28;6;22;2013
AT1;AT12;AT126;30854;Spannberg;85_89;16;6;10;2013
AT1;AT12;AT126;30854;Spannberg;90_94;2;1;1;2013
AT1;AT12;AT126;30854;Spannberg;95_;0;0;0;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;0_4;376;193;183;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;5_9;432;225;207;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;10_14;499;240;259;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;15_19;518;277;241;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;20_24;422;214;208;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;25_29;392;193;199;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;30_34;496;228;268;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;35_39;587;283;304;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;40_44;745;378;367;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;45_49;863;440;423;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;50_54;693;357;336;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;55_59;569;277;292;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;60_64;501;244;257;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;65_69;475;223;252;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;70_74;512;247;265;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;75_79;289;154;135;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;80_84;223;85;138;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;85_89;101;32;69;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;90_94;34;8;26;2013
AT1;AT12;AT126;30856;Strasshof an der Nordbahn;95_;2;0;2;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;0_4;43;21;22;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;5_9;54;30;24;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;10_14;53;29;24;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;15_19;65;36;29;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;20_24;60;29;31;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;25_29;55;24;31;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;30_34;52;26;26;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;35_39;80;40;40;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;40_44;96;50;46;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;45_49;114;60;54;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;50_54;121;63;58;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;55_59;87;52;35;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;60_64;73;31;42;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;65_69;48;28;20;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;70_74;74;33;41;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;75_79;46;18;28;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;80_84;30;12;18;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;85_89;21;9;12;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;90_94;2;1;1;2013
AT1;AT12;AT125;30857;Sulz im Weinviertel;95_;0;0;0;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;0_4;49;27;22;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;5_9;60;34;26;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;10_14;67;37;30;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;15_19;94;45;49;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;20_24;83;44;39;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;25_29;74;36;38;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;30_34;64;37;27;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;35_39;84;42;42;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;40_44;134;62;72;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;45_49;149;72;77;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;50_54;148;79;69;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;55_59;97;51;46;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;60_64;90;35;55;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;65_69;64;34;30;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;70_74;79;33;46;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;75_79;43;22;21;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;80_84;33;11;22;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;85_89;23;3;20;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;90_94;5;2;3;2013
AT1;AT12;AT126;30858;Untersiebenbrunn;95_;0;0;0;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;0_4;44;27;17;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;5_9;20;10;10;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;10_14;29;19;10;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;15_19;28;11;17;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;20_24;41;19;22;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;25_29;50;28;22;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;30_34;51;24;27;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;35_39;29;19;10;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;40_44;42;21;21;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;45_49;66;33;33;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;50_54;68;37;31;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;55_59;61;26;35;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;60_64;60;30;30;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;65_69;37;23;14;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;70_74;43;20;23;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;75_79;28;10;18;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;80_84;37;15;22;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;85_89;16;5;11;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;90_94;7;1;6;2013
AT1;AT12;AT126;30859;Velm-Götzendorf;95_;0;0;0;2013
AT1;AT12;AT126;30860;Weikendorf;0_4;86;44;42;2013
AT1;AT12;AT126;30860;Weikendorf;5_9;90;49;41;2013
AT1;AT12;AT126;30860;Weikendorf;10_14;99;52;47;2013
AT1;AT12;AT126;30860;Weikendorf;15_19;106;43;63;2013
AT1;AT12;AT126;30860;Weikendorf;20_24;105;47;58;2013
AT1;AT12;AT126;30860;Weikendorf;25_29;88;39;49;2013
AT1;AT12;AT126;30860;Weikendorf;30_34;95;57;38;2013
AT1;AT12;AT126;30860;Weikendorf;35_39;101;55;46;2013
AT1;AT12;AT126;30860;Weikendorf;40_44;145;64;81;2013
AT1;AT12;AT126;30860;Weikendorf;45_49;159;81;78;2013
AT1;AT12;AT126;30860;Weikendorf;50_54;172;77;95;2013
AT1;AT12;AT126;30860;Weikendorf;55_59;160;89;71;2013
AT1;AT12;AT126;30860;Weikendorf;60_64;136;77;59;2013
AT1;AT12;AT126;30860;Weikendorf;65_69;101;43;58;2013
AT1;AT12;AT126;30860;Weikendorf;70_74;102;49;53;2013
AT1;AT12;AT126;30860;Weikendorf;75_79;60;28;32;2013
AT1;AT12;AT126;30860;Weikendorf;80_84;55;21;34;2013
AT1;AT12;AT126;30860;Weikendorf;85_89;26;6;20;2013
AT1;AT12;AT126;30860;Weikendorf;90_94;11;1;10;2013
AT1;AT12;AT126;30860;Weikendorf;95_;3;1;2;2013
AT1;AT12;AT125;30863;Zistersdorf;0_4;203;102;101;2013
AT1;AT12;AT125;30863;Zistersdorf;5_9;204;106;98;2013
AT1;AT12;AT125;30863;Zistersdorf;10_14;263;121;142;2013
AT1;AT12;AT125;30863;Zistersdorf;15_19;308;171;137;2013
AT1;AT12;AT125;30863;Zistersdorf;20_24;285;150;135;2013
AT1;AT12;AT125;30863;Zistersdorf;25_29;267;134;133;2013
AT1;AT12;AT125;30863;Zistersdorf;30_34;274;145;129;2013
AT1;AT12;AT125;30863;Zistersdorf;35_39;312;161;151;2013
AT1;AT12;AT125;30863;Zistersdorf;40_44;418;208;210;2013
AT1;AT12;AT125;30863;Zistersdorf;45_49;436;226;210;2013
AT1;AT12;AT125;30863;Zistersdorf;50_54;456;237;219;2013
AT1;AT12;AT125;30863;Zistersdorf;55_59;401;205;196;2013
AT1;AT12;AT125;30863;Zistersdorf;60_64;356;184;172;2013
AT1;AT12;AT125;30863;Zistersdorf;65_69;250;131;119;2013
AT1;AT12;AT125;30863;Zistersdorf;70_74;319;128;191;2013
AT1;AT12;AT125;30863;Zistersdorf;75_79;230;105;125;2013
AT1;AT12;AT125;30863;Zistersdorf;80_84;196;81;115;2013
AT1;AT12;AT125;30863;Zistersdorf;85_89;134;34;100;2013
AT1;AT12;AT125;30863;Zistersdorf;90_94;45;10;35;2013
AT1;AT12;AT125;30863;Zistersdorf;95_;13;2;11;2013
AT1;AT12;AT126;30865;Weiden an der March;0_4;42;28;14;2013
AT1;AT12;AT126;30865;Weiden an der March;5_9;49;26;23;2013
AT1;AT12;AT126;30865;Weiden an der March;10_14;49;27;22;2013
AT1;AT12;AT126;30865;Weiden an der March;15_19;54;30;24;2013
AT1;AT12;AT126;30865;Weiden an der March;20_24;54;28;26;2013
AT1;AT12;AT126;30865;Weiden an der March;25_29;57;32;25;2013
AT1;AT12;AT126;30865;Weiden an der March;30_34;72;44;28;2013
AT1;AT12;AT126;30865;Weiden an der March;35_39;69;29;40;2013
AT1;AT12;AT126;30865;Weiden an der March;40_44;66;29;37;2013
AT1;AT12;AT126;30865;Weiden an der March;45_49;71;42;29;2013
AT1;AT12;AT126;30865;Weiden an der March;50_54;97;46;51;2013
AT1;AT12;AT126;30865;Weiden an der March;55_59;57;38;19;2013
AT1;AT12;AT126;30865;Weiden an der March;60_64;49;24;25;2013
AT1;AT12;AT126;30865;Weiden an der March;65_69;47;25;22;2013
AT1;AT12;AT126;30865;Weiden an der March;70_74;55;23;32;2013
AT1;AT12;AT126;30865;Weiden an der March;75_79;44;21;23;2013
AT1;AT12;AT126;30865;Weiden an der March;80_84;36;18;18;2013
AT1;AT12;AT126;30865;Weiden an der March;85_89;14;4;10;2013
AT1;AT12;AT126;30865;Weiden an der March;90_94;6;2;4;2013
AT1;AT12;AT126;30865;Weiden an der March;95_;0;0;0;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;0_4;39;21;18;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;5_9;51;23;28;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;10_14;55;23;32;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;15_19;68;29;39;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;20_24;56;31;25;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;25_29;47;23;24;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;30_34;47;27;20;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;35_39;58;23;35;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;40_44;99;56;43;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;45_49;95;52;43;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;50_54;85;40;45;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;55_59;73;43;30;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;60_64;80;35;45;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;65_69;64;33;31;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;70_74;84;37;47;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;75_79;42;17;25;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;80_84;35;15;20;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;85_89;26;9;17;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;90_94;8;3;5;2013
AT1;AT12;AT124;30902;Amaliendorf-Aalfang;95_;2;0;2;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;0_4;44;15;29;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;5_9;54;31;23;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;10_14;68;33;35;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;15_19;85;49;36;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;20_24;84;46;38;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;25_29;74;51;23;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;30_34;59;29;30;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;35_39;105;47;58;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;40_44;116;72;44;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;45_49;131;65;66;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;50_54;141;74;67;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;55_59;121;56;65;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;60_64;109;56;53;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;65_69;105;51;54;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;70_74;129;63;66;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;75_79;94;37;57;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;80_84;70;21;49;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;85_89;48;21;27;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;90_94;12;2;10;2013
AT1;AT12;AT124;30903;Brand-Nagelberg;95_;1;0;1;2013
AT1;AT12;AT124;30904;Eggern;0_4;28;16;12;2013
AT1;AT12;AT124;30904;Eggern;5_9;47;28;19;2013
AT1;AT12;AT124;30904;Eggern;10_14;48;19;29;2013
AT1;AT12;AT124;30904;Eggern;15_19;30;17;13;2013
AT1;AT12;AT124;30904;Eggern;20_24;26;15;11;2013
AT1;AT12;AT124;30904;Eggern;25_29;34;22;12;2013
AT1;AT12;AT124;30904;Eggern;30_34;55;32;23;2013
AT1;AT12;AT124;30904;Eggern;35_39;49;20;29;2013
AT1;AT12;AT124;30904;Eggern;40_44;61;33;28;2013
AT1;AT12;AT124;30904;Eggern;45_49;52;28;24;2013
AT1;AT12;AT124;30904;Eggern;50_54;52;32;20;2013
AT1;AT12;AT124;30904;Eggern;55_59;50;28;22;2013
AT1;AT12;AT124;30904;Eggern;60_64;40;18;22;2013
AT1;AT12;AT124;30904;Eggern;65_69;26;9;17;2013
AT1;AT12;AT124;30904;Eggern;70_74;46;23;23;2013
AT1;AT12;AT124;30904;Eggern;75_79;36;17;19;2013
AT1;AT12;AT124;30904;Eggern;80_84;28;10;18;2013
AT1;AT12;AT124;30904;Eggern;85_89;13;2;11;2013
AT1;AT12;AT124;30904;Eggern;90_94;3;1;2;2013
AT1;AT12;AT124;30904;Eggern;95_;1;0;1;2013
AT1;AT12;AT124;30906;Eisgarn;0_4;23;16;7;2013
AT1;AT12;AT124;30906;Eisgarn;5_9;30;17;13;2013
AT1;AT12;AT124;30906;Eisgarn;10_14;31;15;16;2013
AT1;AT12;AT124;30906;Eisgarn;15_19;34;17;17;2013
AT1;AT12;AT124;30906;Eisgarn;20_24;26;8;18;2013
AT1;AT12;AT124;30906;Eisgarn;25_29;39;22;17;2013
AT1;AT12;AT124;30906;Eisgarn;30_34;45;19;26;2013
AT1;AT12;AT124;30906;Eisgarn;35_39;33;21;12;2013
AT1;AT12;AT124;30906;Eisgarn;40_44;43;23;20;2013
AT1;AT12;AT124;30906;Eisgarn;45_49;50;24;26;2013
AT1;AT12;AT124;30906;Eisgarn;50_54;44;18;26;2013
AT1;AT12;AT124;30906;Eisgarn;55_59;47;22;25;2013
AT1;AT12;AT124;30906;Eisgarn;60_64;50;30;20;2013
AT1;AT12;AT124;30906;Eisgarn;65_69;34;14;20;2013
AT1;AT12;AT124;30906;Eisgarn;70_74;56;31;25;2013
AT1;AT12;AT124;30906;Eisgarn;75_79;40;19;21;2013
AT1;AT12;AT124;30906;Eisgarn;80_84;25;13;12;2013
AT1;AT12;AT124;30906;Eisgarn;85_89;12;2;10;2013
AT1;AT12;AT124;30906;Eisgarn;90_94;2;2;0;2013
AT1;AT12;AT124;30906;Eisgarn;95_;0;0;0;2013
AT1;AT12;AT124;30908;Gmünd;0_4;186;102;84;2013
AT1;AT12;AT124;30908;Gmünd;5_9;202;98;104;2013
AT1;AT12;AT124;30908;Gmünd;10_14;197;100;97;2013
AT1;AT12;AT124;30908;Gmünd;15_19;305;170;135;2013
AT1;AT12;AT124;30908;Gmünd;20_24;357;187;170;2013
AT1;AT12;AT124;30908;Gmünd;25_29;300;157;143;2013
AT1;AT12;AT124;30908;Gmünd;30_34;243;121;122;2013
AT1;AT12;AT124;30908;Gmünd;35_39;256;130;126;2013
AT1;AT12;AT124;30908;Gmünd;40_44;387;193;194;2013
AT1;AT12;AT124;30908;Gmünd;45_49;448;191;257;2013
AT1;AT12;AT124;30908;Gmünd;50_54;451;222;229;2013
AT1;AT12;AT124;30908;Gmünd;55_59;378;191;187;2013
AT1;AT12;AT124;30908;Gmünd;60_64;345;162;183;2013
AT1;AT12;AT124;30908;Gmünd;65_69;327;135;192;2013
AT1;AT12;AT124;30908;Gmünd;70_74;380;174;206;2013
AT1;AT12;AT124;30908;Gmünd;75_79;244;115;129;2013
AT1;AT12;AT124;30908;Gmünd;80_84;198;77;121;2013
AT1;AT12;AT124;30908;Gmünd;85_89;130;38;92;2013
AT1;AT12;AT124;30908;Gmünd;90_94;32;7;25;2013
AT1;AT12;AT124;30908;Gmünd;95_;11;3;8;2013
AT1;AT12;AT124;30909;Großdietmanns;0_4;79;36;43;2013
AT1;AT12;AT124;30909;Großdietmanns;5_9;85;39;46;2013
AT1;AT12;AT124;30909;Großdietmanns;10_14;126;61;65;2013
AT1;AT12;AT124;30909;Großdietmanns;15_19;126;66;60;2013
AT1;AT12;AT124;30909;Großdietmanns;20_24;137;81;56;2013
AT1;AT12;AT124;30909;Großdietmanns;25_29;122;55;67;2013
AT1;AT12;AT124;30909;Großdietmanns;30_34;138;76;62;2013
AT1;AT12;AT124;30909;Großdietmanns;35_39;133;67;66;2013
AT1;AT12;AT124;30909;Großdietmanns;40_44;177;91;86;2013
AT1;AT12;AT124;30909;Großdietmanns;45_49;233;116;117;2013
AT1;AT12;AT124;30909;Großdietmanns;50_54;173;95;78;2013
AT1;AT12;AT124;30909;Großdietmanns;55_59;154;78;76;2013
AT1;AT12;AT124;30909;Großdietmanns;60_64;134;75;59;2013
AT1;AT12;AT124;30909;Großdietmanns;65_69;98;49;49;2013
AT1;AT12;AT124;30909;Großdietmanns;70_74;134;68;66;2013
AT1;AT12;AT124;30909;Großdietmanns;75_79;90;32;58;2013
AT1;AT12;AT124;30909;Großdietmanns;80_84;69;33;36;2013
AT1;AT12;AT124;30909;Großdietmanns;85_89;32;12;20;2013
AT1;AT12;AT124;30909;Großdietmanns;90_94;7;3;4;2013
AT1;AT12;AT124;30909;Großdietmanns;95_;3;0;3;2013
AT1;AT12;AT124;30910;Bad Großpertholz;0_4;48;23;25;2013
AT1;AT12;AT124;30910;Bad Großpertholz;5_9;40;23;17;2013
AT1;AT12;AT124;30910;Bad Großpertholz;10_14;65;27;38;2013
AT1;AT12;AT124;30910;Bad Großpertholz;15_19;58;34;24;2013
AT1;AT12;AT124;30910;Bad Großpertholz;20_24;85;44;41;2013
AT1;AT12;AT124;30910;Bad Großpertholz;25_29;90;62;28;2013
AT1;AT12;AT124;30910;Bad Großpertholz;30_34;88;52;36;2013
AT1;AT12;AT124;30910;Bad Großpertholz;35_39;64;34;30;2013
AT1;AT12;AT124;30910;Bad Großpertholz;40_44;83;47;36;2013
AT1;AT12;AT124;30910;Bad Großpertholz;45_49;123;65;58;2013
AT1;AT12;AT124;30910;Bad Großpertholz;50_54;103;50;53;2013
AT1;AT12;AT124;30910;Bad Großpertholz;55_59;86;45;41;2013
AT1;AT12;AT124;30910;Bad Großpertholz;60_64;92;42;50;2013
AT1;AT12;AT124;30910;Bad Großpertholz;65_69;64;34;30;2013
AT1;AT12;AT124;30910;Bad Großpertholz;70_74;81;45;36;2013
AT1;AT12;AT124;30910;Bad Großpertholz;75_79;76;33;43;2013
AT1;AT12;AT124;30910;Bad Großpertholz;80_84;61;24;37;2013
AT1;AT12;AT124;30910;Bad Großpertholz;85_89;30;11;19;2013
AT1;AT12;AT124;30910;Bad Großpertholz;90_94;10;2;8;2013
AT1;AT12;AT124;30910;Bad Großpertholz;95_;0;0;0;2013
AT1;AT12;AT124;30912;Großschönau;0_4;64;36;28;2013
AT1;AT12;AT124;30912;Großschönau;5_9;53;29;24;2013
AT1;AT12;AT124;30912;Großschönau;10_14;76;46;30;2013
AT1;AT12;AT124;30912;Großschönau;15_19;85;43;42;2013
AT1;AT12;AT124;30912;Großschönau;20_24;73;37;36;2013
AT1;AT12;AT124;30912;Großschönau;25_29;80;39;41;2013
